sample_id,dataset,match_id,video_relpath,annotation_relpath,start_frame,hit_frame,end_frame,duration_frames,player_side,raw_label,canonical_label,coarse_label,fps,frame_width,frame_height,split,annotation_source,valid
fine_badminton_m06_00357,fine_badminton,[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final,videos/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final.mp4,annotations/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final_dataframe.csv,29795,,29825,31,upper,Drop Shot,Drop Shot,drop,29.97002997002997,1280,720,test,Fine-Badminton-v1.0,True
fine_badminton_m06_00358,fine_badminton,[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final,videos/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final.mp4,annotations/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final_dataframe.csv,29825,,29851,27,lower,Overhead Cross-court Net Shot,Overhead Cross-court Net Shot,net_shot,29.97002997002997,1280,720,test,Fine-Badminton-v1.0,True
fine_badminton_m06_00359,fine_badminton,[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final,videos/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final.mp4,annotations/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final_dataframe.csv,29853,,29881,29,upper,Net Shot,Net Shot,net_shot,29.97002997002997,1280,720,test,Fine-Badminton-v1.0,True
fine_badminton_m06_00360,fine_badminton,[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final,videos/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final.mp4,annotations/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final_dataframe.csv,29881,,29927,47,lower,Lift,Lift,lift,29.97002997002997,1280,720,test,Fine-Badminton-v1.0,True
fine_badminton_m06_00361,fine_badminton,[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final,videos/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final.mp4,annotations/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final_dataframe.csv,29927,,29973,47,upper,High Clear,High Clear,clear,29.97002997002997,1280,720,test,Fine-Badminton-v1.0,True
fine_badminton_m06_00362,fine_badminton,[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final,videos/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final.mp4,annotations/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final_dataframe.csv,31051,,31083,33,upper,Lift Return of Serve,Lift Return of Serve,lift,29.97002997002997,1280,720,test,Fine-Badminton-v1.0,True
fine_badminton_m06_00363,fine_badminton,[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final,videos/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final.mp4,annotations/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final_dataframe.csv,31085,,31115,31,lower,High Clear,High Clear,clear,29.97002997002997,1280,720,test,Fine-Badminton-v1.0,True
fine_badminton_m06_00364,fine_badminton,[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final,videos/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final.mp4,annotations/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final_dataframe.csv,31117,,31131,15,upper,Smash(Full-length),Smash(Full-length),smash,29.97002997002997,1280,720,test,Fine-Badminton-v1.0,True
fine_badminton_m06_00365,fine_badminton,[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final,videos/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final.mp4,annotations/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final_dataframe.csv,31133,,31159,27,lower,Drop Shot Return of Smash,Drop Shot Return of Smash,drop,29.97002997002997,1280,720,test,Fine-Badminton-v1.0,True
fine_badminton_m06_00366,fine_badminton,[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final,videos/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final.mp4,annotations/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final_dataframe.csv,31163,,31199,37,upper,Lift,Lift,lift,29.97002997002997,1280,720,test,Fine-Badminton-v1.0,True
fine_badminton_m06_00367,fine_badminton,[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final,videos/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final.mp4,annotations/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final_dataframe.csv,31201,,31213,13,lower,Drive,Drive,drive,29.97002997002997,1280,720,test,Fine-Badminton-v1.0,True
fine_badminton_m06_00368,fine_badminton,[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final,videos/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final.mp4,annotations/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final_dataframe.csv,31213,,31243,31,upper,Net Shot,Net Shot,net_shot,29.97002997002997,1280,720,test,Fine-Badminton-v1.0,True
fine_badminton_m06_00369,fine_badminton,[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final,videos/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final.mp4,annotations/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final_dataframe.csv,31247,,31273,27,lower,Soft Net Shot,Soft Net Shot,net_shot,29.97002997002997,1280,720,test,Fine-Badminton-v1.0,True
fine_badminton_m06_00370,fine_badminton,[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final,videos/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final.mp4,annotations/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final_dataframe.csv,31275,,31301,27,upper,Soft Net Shot,Soft Net Shot,net_shot,29.97002997002997,1280,720,test,Fine-Badminton-v1.0,True
fine_badminton_m06_00371,fine_badminton,[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final,videos/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final.mp4,annotations/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final_dataframe.csv,31303,,31365,63,lower,Lift,Lift,lift,29.97002997002997,1280,720,test,Fine-Badminton-v1.0,True
fine_badminton_m06_00372,fine_badminton,[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final,videos/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final.mp4,annotations/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final_dataframe.csv,31365,,31383,19,upper,Smash(Full-length),Smash(Full-length),smash,29.97002997002997,1280,720,test,Fine-Badminton-v1.0,True
fine_badminton_m06_00373,fine_badminton,[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final,videos/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final.mp4,annotations/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final_dataframe.csv,32349,,32371,23,lower,Lift,Lift,lift,29.97002997002997,1280,720,test,Fine-Badminton-v1.0,True
fine_badminton_m06_00374,fine_badminton,[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final,videos/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final.mp4,annotations/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final_dataframe.csv,32373,,32397,25,upper,Drop Shot,Drop Shot,drop,29.97002997002997,1280,720,test,Fine-Badminton-v1.0,True
fine_badminton_m06_00375,fine_badminton,[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final,videos/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final.mp4,annotations/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final_dataframe.csv,32399,,32441,43,lower,Lift,Lift,lift,29.97002997002997,1280,720,test,Fine-Badminton-v1.0,True
fine_badminton_m06_00376,fine_badminton,[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final,videos/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final.mp4,annotations/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final_dataframe.csv,32441,,32467,27,upper,Overhead Cross-court Net Shot,Overhead Cross-court Net Shot,net_shot,29.97002997002997,1280,720,test,Fine-Badminton-v1.0,True
fine_badminton_m06_00377,fine_badminton,[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final,videos/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final.mp4,annotations/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final_dataframe.csv,32467,,32493,27,lower,Net Shot,Net Shot,net_shot,29.97002997002997,1280,720,test,Fine-Badminton-v1.0,True
fine_badminton_m06_00378,fine_badminton,[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final,videos/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final.mp4,annotations/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final_dataframe.csv,32495,,32521,27,upper,Net Shot,Net Shot,net_shot,29.97002997002997,1280,720,test,Fine-Badminton-v1.0,True
fine_badminton_m06_00379,fine_badminton,[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final,videos/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final.mp4,annotations/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final_dataframe.csv,32523,,32549,27,lower,Net Shot,Net Shot,net_shot,29.97002997002997,1280,720,test,Fine-Badminton-v1.0,True
fine_badminton_m06_00380,fine_badminton,[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final,videos/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final.mp4,annotations/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final_dataframe.csv,32551,,32597,47,upper,Lift,Lift,lift,29.97002997002997,1280,720,test,Fine-Badminton-v1.0,True
fine_badminton_m06_00381,fine_badminton,[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final,videos/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final.mp4,annotations/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final_dataframe.csv,32599,,32609,11,lower,Smash(Full-length),Smash(Full-length),smash,29.97002997002997,1280,720,test,Fine-Badminton-v1.0,True
fine_badminton_m06_00382,fine_badminton,[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final,videos/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final.mp4,annotations/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final_dataframe.csv,32611,,32635,25,upper,Drop Shot Return of Smash,Drop Shot Return of Smash,drop,29.97002997002997,1280,720,test,Fine-Badminton-v1.0,True
fine_badminton_m06_00383,fine_badminton,[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final,videos/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final.mp4,annotations/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final_dataframe.csv,32635,,32653,19,lower,Soft Net Shot,Soft Net Shot,net_shot,29.97002997002997,1280,720,test,Fine-Badminton-v1.0,True
fine_badminton_m06_00384,fine_badminton,[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final,videos/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final.mp4,annotations/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final_dataframe.csv,32655,,32681,27,upper,Soft Net Shot,Soft Net Shot,net_shot,29.97002997002997,1280,720,test,Fine-Badminton-v1.0,True
fine_badminton_m06_00385,fine_badminton,[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final,videos/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final.mp4,annotations/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final_dataframe.csv,32683,,32719,37,lower,Lift,Lift,lift,29.97002997002997,1280,720,test,Fine-Badminton-v1.0,True
fine_badminton_m06_00386,fine_badminton,[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final,videos/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final.mp4,annotations/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final_dataframe.csv,32721,,32747,27,upper,Flat Clear,Flat Clear,clear,29.97002997002997,1280,720,test,Fine-Badminton-v1.0,True
fine_badminton_m06_00387,fine_badminton,[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final,videos/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final.mp4,annotations/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final_dataframe.csv,32749,,32763,15,lower,Drop Shot,Drop Shot,drop,29.97002997002997,1280,720,test,Fine-Badminton-v1.0,True
fine_badminton_m06_00388,fine_badminton,[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final,videos/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final.mp4,annotations/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final_dataframe.csv,32765,,32789,25,upper,Soft Net Shot,Soft Net Shot,net_shot,29.97002997002997,1280,720,test,Fine-Badminton-v1.0,True
fine_badminton_m06_00389,fine_badminton,[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final,videos/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final.mp4,annotations/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final_dataframe.csv,32789,,32815,27,lower,Soft Net Shot,Soft Net Shot,net_shot,29.97002997002997,1280,720,test,Fine-Badminton-v1.0,True
fine_badminton_m06_00390,fine_badminton,[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final,videos/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final.mp4,annotations/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final_dataframe.csv,32815,,32841,27,upper,Net Shot,Net Shot,net_shot,29.97002997002997,1280,720,test,Fine-Badminton-v1.0,True
fine_badminton_m06_00391,fine_badminton,[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final,videos/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final.mp4,annotations/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final_dataframe.csv,34340,,34360,21,lower,Short Serve,Short Serve,serve,29.97002997002997,1280,720,test,Fine-Badminton-v1.0,True
fine_badminton_m06_00392,fine_badminton,[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final,videos/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final.mp4,annotations/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final_dataframe.csv,34360,,34394,35,upper,Lift Return of Serve,Lift Return of Serve,lift,29.97002997002997,1280,720,test,Fine-Badminton-v1.0,True
fine_badminton_m06_00393,fine_badminton,[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final,videos/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final.mp4,annotations/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final_dataframe.csv,34396,,34414,19,lower,Drive,Drive,drive,29.97002997002997,1280,720,test,Fine-Badminton-v1.0,True
fine_badminton_m06_00394,fine_badminton,[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final,videos/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final.mp4,annotations/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final_dataframe.csv,34414,,34426,13,upper,Net Kill,Net Kill,net_attack,29.97002997002997,1280,720,test,Fine-Badminton-v1.0,True
fine_badminton_m06_00395,fine_badminton,[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final,videos/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final.mp4,annotations/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final_dataframe.csv,34428,,34452,25,lower,Lift,Lift,lift,29.97002997002997,1280,720,test,Fine-Badminton-v1.0,True
fine_badminton_m06_00396,fine_badminton,[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final,videos/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final.mp4,annotations/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final_dataframe.csv,35035,,35055,21,upper,Short Serve,Short Serve,serve,29.97002997002997,1280,720,test,Fine-Badminton-v1.0,True
fine_badminton_m06_00397,fine_badminton,[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final,videos/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final.mp4,annotations/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final_dataframe.csv,35057,,35089,33,lower,Lift Return of Serve,Lift Return of Serve,lift,29.97002997002997,1280,720,test,Fine-Badminton-v1.0,True
fine_badminton_m06_00398,fine_badminton,[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final,videos/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final.mp4,annotations/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final_dataframe.csv,35091,,35105,15,upper,Drop Shot,Drop Shot,drop,29.97002997002997,1280,720,test,Fine-Badminton-v1.0,True
fine_badminton_m06_00399,fine_badminton,[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final,videos/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final.mp4,annotations/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final_dataframe.csv,35109,,35117,9,lower,Soft Net Shot,Soft Net Shot,net_shot,29.97002997002997,1280,720,test,Fine-Badminton-v1.0,True
fine_badminton_m06_00400,fine_badminton,[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final,videos/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final.mp4,annotations/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final_dataframe.csv,35119,,35137,19,upper,Net Kill,Net Kill,net_attack,29.97002997002997,1280,720,test,Fine-Badminton-v1.0,True
fine_badminton_m06_00401,fine_badminton,[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final,videos/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final.mp4,annotations/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final_dataframe.csv,35141,,35165,25,lower,Soft Net Shot,Soft Net Shot,net_shot,29.97002997002997,1280,720,test,Fine-Badminton-v1.0,True
fine_badminton_m06_00402,fine_badminton,[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final,videos/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final.mp4,annotations/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final_dataframe.csv,35169,,35211,43,upper,Lift,Lift,lift,29.97002997002997,1280,720,test,Fine-Badminton-v1.0,True
fine_badminton_m06_00403,fine_badminton,[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final,videos/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final.mp4,annotations/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final_dataframe.csv,35213,,35227,15,lower,Drive,Drive,drive,29.97002997002997,1280,720,test,Fine-Badminton-v1.0,True
fine_badminton_m06_00404,fine_badminton,[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final,videos/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final.mp4,annotations/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final_dataframe.csv,35229,,35257,29,upper,Net Shot,Net Shot,net_shot,29.97002997002997,1280,720,test,Fine-Badminton-v1.0,True
fine_badminton_m06_00405,fine_badminton,[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final,videos/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final.mp4,annotations/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final_dataframe.csv,35259,,35285,27,lower,Soft Net Shot,Soft Net Shot,net_shot,29.97002997002997,1280,720,test,Fine-Badminton-v1.0,True
fine_badminton_m06_00406,fine_badminton,[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final,videos/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final.mp4,annotations/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final_dataframe.csv,35287,,35327,41,upper,Lift,Lift,lift,29.97002997002997,1280,720,test,Fine-Badminton-v1.0,True
fine_badminton_m06_00407,fine_badminton,[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final,videos/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final.mp4,annotations/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final_dataframe.csv,35329,,35347,19,lower,Drive,Drive,drive,29.97002997002997,1280,720,test,Fine-Badminton-v1.0,True
fine_badminton_m06_00408,fine_badminton,[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final,videos/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final.mp4,annotations/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final_dataframe.csv,35355,,35379,25,upper,Underhead Cross-court Net Shot,Underhead Cross-court Net Shot,net_shot,29.97002997002997,1280,720,test,Fine-Badminton-v1.0,True
fine_badminton_m06_00409,fine_badminton,[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final,videos/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final.mp4,annotations/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final_dataframe.csv,35383,,35401,19,lower,Soft Net Shot,Soft Net Shot,net_shot,29.97002997002997,1280,720,test,Fine-Badminton-v1.0,True
fine_badminton_m06_00410,fine_badminton,[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final,videos/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final.mp4,annotations/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final_dataframe.csv,35413,,35443,31,upper,Overhead Cross-court Net Shot,Overhead Cross-court Net Shot,net_shot,29.97002997002997,1280,720,test,Fine-Badminton-v1.0,True
fine_badminton_m06_00411,fine_badminton,[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final,videos/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final.mp4,annotations/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final_dataframe.csv,35445,,35477,33,lower,High Clear,High Clear,clear,29.97002997002997,1280,720,test,Fine-Badminton-v1.0,True
fine_badminton_m06_00412,fine_badminton,[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final,videos/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final.mp4,annotations/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final_dataframe.csv,35481,,35499,19,upper,Smash(Full-length),Smash(Full-length),smash,29.97002997002997,1280,720,test,Fine-Badminton-v1.0,True
fine_badminton_m06_00413,fine_badminton,[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final,videos/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final.mp4,annotations/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final_dataframe.csv,35499,,35527,29,lower,Cross-court Net Return of Smash,Cross-court Net Return of Smash,net_shot,29.97002997002997,1280,720,test,Fine-Badminton-v1.0,True
fine_badminton_m06_00414,fine_badminton,[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final,videos/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final.mp4,annotations/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final_dataframe.csv,35533,,35561,29,upper,Soft Net Shot,Soft Net Shot,net_shot,29.97002997002997,1280,720,test,Fine-Badminton-v1.0,True
fine_badminton_m06_00415,fine_badminton,[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final,videos/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final.mp4,annotations/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final_dataframe.csv,35563,,35603,41,lower,High Clear,High Clear,clear,29.97002997002997,1280,720,test,Fine-Badminton-v1.0,True
fine_badminton_m06_00416,fine_badminton,[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final,videos/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final.mp4,annotations/[1080P] Lee Chong Wei vs Kento Momota - 2018 Badminton Asian Championship Semi Final_dataframe.csv,35603,,35635,33,upper,Flat Clear,Flat Clear,clear,29.97002997002997,1280,720,test,Fine-Badminton-v1.0,True
