sample_id,split,match_id,set_id,rally,ball_round,hit_frame,player_side,raw_label,coarse_label,stroke_side,stroke_side_source,flaw,valid_stroke_side,valid_coarse_label,joints_path,position_path,shuttle_path,annotation_path,video_name,video_url
14_2_13_4,train,14,2,13,4,64831,top,擋小球,net_shot,backhand,backhand=1.0,,True,True,train/Top_擋小球/14_2_13_4_joints.npy,train/Top_擋小球/14_2_13_4_pos.npy,train/Top_擋小球/14_2_13_4_shuttle.npy,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals/set2.csv,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals,https://www.youtube.com/watch?v=5W6txLGZ1Rs
14_2_13_5,train,14,2,13,5,64854,bottom,放小球,net_shot,backhand,backhand=1.0,,True,True,train/Bottom_放小球/14_2_13_5_joints.npy,train/Bottom_放小球/14_2_13_5_pos.npy,train/Bottom_放小球/14_2_13_5_shuttle.npy,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals/set2.csv,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals,https://www.youtube.com/watch?v=5W6txLGZ1Rs
14_2_13_6,train,14,2,13,6,64875,top,放小球,net_shot,backhand,backhand=1.0,,True,True,train/Top_放小球/14_2_13_6_joints.npy,train/Top_放小球/14_2_13_6_pos.npy,train/Top_放小球/14_2_13_6_shuttle.npy,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals/set2.csv,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals,https://www.youtube.com/watch?v=5W6txLGZ1Rs
14_2_13_7,train,14,2,13,7,64897,bottom,挑球,lift,forehand,both_flags_blank,,True,True,train/Bottom_挑球/14_2_13_7_joints.npy,train/Bottom_挑球/14_2_13_7_pos.npy,train/Bottom_挑球/14_2_13_7_shuttle.npy,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals/set2.csv,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals,https://www.youtube.com/watch?v=5W6txLGZ1Rs
14_2_13_8,train,14,2,13,8,64926,top,點扣,smash,aroundhead,aroundhead=1.0,,True,True,train/Top_殺球/14_2_13_8_joints.npy,train/Top_殺球/14_2_13_8_pos.npy,train/Top_殺球/14_2_13_8_shuttle.npy,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals/set2.csv,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals,https://www.youtube.com/watch?v=5W6txLGZ1Rs
14_2_13_9,train,14,2,13,9,64939,bottom,防守回抽,drive,backhand,backhand=1.0,,True,True,train/Bottom_平球/14_2_13_9_joints.npy,train/Bottom_平球/14_2_13_9_pos.npy,train/Bottom_平球/14_2_13_9_shuttle.npy,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals/set2.csv,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals,https://www.youtube.com/watch?v=5W6txLGZ1Rs
14_2_14_1,train,14,2,14,1,66185,bottom,發長球,serve,backhand,backhand=1.0,,True,True,train/Bottom_發長球/14_2_14_1_joints.npy,train/Bottom_發長球/14_2_14_1_pos.npy,train/Bottom_發長球/14_2_14_1_shuttle.npy,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals/set2.csv,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals,https://www.youtube.com/watch?v=5W6txLGZ1Rs
14_2_14_10,train,14,2,14,10,66383,top,切球,drop,forehand,both_flags_blank,,True,True,train/Top_切球/14_2_14_10_joints.npy,train/Top_切球/14_2_14_10_pos.npy,train/Top_切球/14_2_14_10_shuttle.npy,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals/set2.csv,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals,https://www.youtube.com/watch?v=5W6txLGZ1Rs
14_2_14_11,train,14,2,14,11,66406,bottom,勾球,net_shot,forehand,both_flags_blank,,True,True,train/Bottom_勾球/14_2_14_11_joints.npy,train/Bottom_勾球/14_2_14_11_pos.npy,train/Bottom_勾球/14_2_14_11_shuttle.npy,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals/set2.csv,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals,https://www.youtube.com/watch?v=5W6txLGZ1Rs
14_2_14_12,train,14,2,14,12,66432,top,挑球,lift,forehand,both_flags_blank,,True,True,train/Top_挑球/14_2_14_12_joints.npy,train/Top_挑球/14_2_14_12_pos.npy,train/Top_挑球/14_2_14_12_shuttle.npy,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals/set2.csv,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals,https://www.youtube.com/watch?v=5W6txLGZ1Rs
14_2_14_13,train,14,2,14,13,66466,bottom,長球,clear,forehand,both_flags_blank,,True,True,train/Bottom_長球/14_2_14_13_joints.npy,train/Bottom_長球/14_2_14_13_pos.npy,train/Bottom_長球/14_2_14_13_shuttle.npy,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals/set2.csv,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals,https://www.youtube.com/watch?v=5W6txLGZ1Rs
14_2_14_14,train,14,2,14,14,66498,top,長球,clear,forehand,both_flags_blank,,True,True,train/Top_長球/14_2_14_14_joints.npy,train/Top_長球/14_2_14_14_pos.npy,train/Top_長球/14_2_14_14_shuttle.npy,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals/set2.csv,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals,https://www.youtube.com/watch?v=5W6txLGZ1Rs
14_2_14_15,train,14,2,14,15,66527,bottom,點扣,smash,aroundhead,aroundhead=1.0,,True,True,train/Bottom_殺球/14_2_14_15_joints.npy,train/Bottom_殺球/14_2_14_15_pos.npy,train/Bottom_殺球/14_2_14_15_shuttle.npy,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals/set2.csv,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals,https://www.youtube.com/watch?v=5W6txLGZ1Rs
14_2_14_2,train,14,2,14,2,66209,top,點扣,smash,forehand,both_flags_blank,,True,True,train/Top_殺球/14_2_14_2_joints.npy,train/Top_殺球/14_2_14_2_pos.npy,train/Top_殺球/14_2_14_2_shuttle.npy,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals/set2.csv,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals,https://www.youtube.com/watch?v=5W6txLGZ1Rs
14_2_14_3,train,14,2,14,3,66220,bottom,擋小球,net_shot,backhand,backhand=1.0,,True,True,train/Bottom_擋小球/14_2_14_3_joints.npy,train/Bottom_擋小球/14_2_14_3_pos.npy,train/Bottom_擋小球/14_2_14_3_shuttle.npy,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals/set2.csv,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals,https://www.youtube.com/watch?v=5W6txLGZ1Rs
14_2_14_4,train,14,2,14,4,66244,top,挑球,lift,forehand,both_flags_blank,,True,True,train/Top_挑球/14_2_14_4_joints.npy,train/Top_挑球/14_2_14_4_pos.npy,train/Top_挑球/14_2_14_4_shuttle.npy,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals/set2.csv,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals,https://www.youtube.com/watch?v=5W6txLGZ1Rs
14_2_14_5,train,14,2,14,5,66269,bottom,點扣,smash,aroundhead,aroundhead=1.0,,True,True,train/Bottom_殺球/14_2_14_5_joints.npy,train/Bottom_殺球/14_2_14_5_pos.npy,train/Bottom_殺球/14_2_14_5_shuttle.npy,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals/set2.csv,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals,https://www.youtube.com/watch?v=5W6txLGZ1Rs
14_2_14_6,train,14,2,14,6,66279,top,擋小球,net_shot,backhand,backhand=1.0,,True,True,train/Top_擋小球/14_2_14_6_joints.npy,train/Top_擋小球/14_2_14_6_pos.npy,train/Top_擋小球/14_2_14_6_shuttle.npy,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals/set2.csv,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals,https://www.youtube.com/watch?v=5W6txLGZ1Rs
14_2_14_7,train,14,2,14,7,66301,bottom,勾球,net_shot,forehand,both_flags_blank,,True,True,train/Bottom_勾球/14_2_14_7_joints.npy,train/Bottom_勾球/14_2_14_7_pos.npy,train/Bottom_勾球/14_2_14_7_shuttle.npy,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals/set2.csv,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals,https://www.youtube.com/watch?v=5W6txLGZ1Rs
14_2_14_8,train,14,2,14,8,66326,top,放小球,net_shot,forehand,both_flags_blank,,True,True,train/Top_放小球/14_2_14_8_joints.npy,train/Top_放小球/14_2_14_8_pos.npy,train/Top_放小球/14_2_14_8_shuttle.npy,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals/set2.csv,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals,https://www.youtube.com/watch?v=5W6txLGZ1Rs
14_2_14_9,train,14,2,14,9,66350,bottom,挑球,lift,backhand,backhand=1.0,,True,True,train/Bottom_挑球/14_2_14_9_joints.npy,train/Bottom_挑球/14_2_14_9_pos.npy,train/Bottom_挑球/14_2_14_9_shuttle.npy,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals/set2.csv,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals,https://www.youtube.com/watch?v=5W6txLGZ1Rs
14_2_15_1,train,14,2,15,1,68952,bottom,發短球,serve,backhand,backhand=1.0,,True,True,train/Bottom_發短球/14_2_15_1_joints.npy,train/Bottom_發短球/14_2_15_1_pos.npy,train/Bottom_發短球/14_2_15_1_shuttle.npy,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals/set2.csv,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals,https://www.youtube.com/watch?v=5W6txLGZ1Rs
14_2_15_2,train,14,2,15,2,68969,top,推球,net_attack,backhand,backhand=1.0,,True,True,train/Top_推球/14_2_15_2_joints.npy,train/Top_推球/14_2_15_2_pos.npy,train/Top_推球/14_2_15_2_shuttle.npy,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals/set2.csv,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals,https://www.youtube.com/watch?v=5W6txLGZ1Rs
14_2_15_3,train,14,2,15,3,68979,bottom,推球,net_attack,aroundhead,aroundhead=1.0,,True,True,train/Bottom_推球/14_2_15_3_joints.npy,train/Bottom_推球/14_2_15_3_pos.npy,train/Bottom_推球/14_2_15_3_shuttle.npy,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals/set2.csv,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals,https://www.youtube.com/watch?v=5W6txLGZ1Rs
14_2_15_4,train,14,2,15,4,68987,top,推球,net_attack,forehand,both_flags_blank,,True,True,train/Top_推球/14_2_15_4_joints.npy,train/Top_推球/14_2_15_4_pos.npy,train/Top_推球/14_2_15_4_shuttle.npy,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals/set2.csv,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals,https://www.youtube.com/watch?v=5W6txLGZ1Rs
14_2_15_5,train,14,2,15,5,68997,bottom,擋小球,net_shot,forehand,both_flags_blank,,True,True,train/Bottom_擋小球/14_2_15_5_joints.npy,train/Bottom_擋小球/14_2_15_5_pos.npy,train/Bottom_擋小球/14_2_15_5_shuttle.npy,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals/set2.csv,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals,https://www.youtube.com/watch?v=5W6txLGZ1Rs
14_2_15_6,train,14,2,15,6,69016,top,推球,net_attack,backhand,backhand=1.0,,True,True,train/Top_推球/14_2_15_6_joints.npy,train/Top_推球/14_2_15_6_pos.npy,train/Top_推球/14_2_15_6_shuttle.npy,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals/set2.csv,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals,https://www.youtube.com/watch?v=5W6txLGZ1Rs
14_2_16_1,train,14,2,16,1,69461,top,發長球,serve,backhand,backhand=1.0,,True,True,train/Top_發長球/14_2_16_1_joints.npy,train/Top_發長球/14_2_16_1_pos.npy,train/Top_發長球/14_2_16_1_shuttle.npy,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals/set2.csv,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals,https://www.youtube.com/watch?v=5W6txLGZ1Rs
14_2_17_1,train,14,2,17,1,69913,bottom,發短球,serve,backhand,backhand=1.0,,True,True,train/Bottom_發短球/14_2_17_1_joints.npy,train/Bottom_發短球/14_2_17_1_pos.npy,train/Bottom_發短球/14_2_17_1_shuttle.npy,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals/set2.csv,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals,https://www.youtube.com/watch?v=5W6txLGZ1Rs
14_2_17_10,train,14,2,17,10,70100,top,勾球,net_shot,backhand,backhand=1.0,,True,True,train/Top_勾球/14_2_17_10_joints.npy,train/Top_勾球/14_2_17_10_pos.npy,train/Top_勾球/14_2_17_10_shuttle.npy,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals/set2.csv,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals,https://www.youtube.com/watch?v=5W6txLGZ1Rs
14_2_17_2,train,14,2,17,2,69930,top,放小球,net_shot,forehand,both_flags_blank,,True,True,train/Top_放小球/14_2_17_2_joints.npy,train/Top_放小球/14_2_17_2_pos.npy,train/Top_放小球/14_2_17_2_shuttle.npy,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals/set2.csv,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals,https://www.youtube.com/watch?v=5W6txLGZ1Rs
14_2_17_3,train,14,2,17,3,69951,bottom,放小球,net_shot,backhand,backhand=1.0,,True,True,train/Bottom_放小球/14_2_17_3_joints.npy,train/Bottom_放小球/14_2_17_3_pos.npy,train/Bottom_放小球/14_2_17_3_shuttle.npy,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals/set2.csv,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals,https://www.youtube.com/watch?v=5W6txLGZ1Rs
14_2_17_4,train,14,2,17,4,69975,top,挑球,lift,forehand,both_flags_blank,,True,True,train/Top_挑球/14_2_17_4_joints.npy,train/Top_挑球/14_2_17_4_pos.npy,train/Top_挑球/14_2_17_4_shuttle.npy,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals/set2.csv,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals,https://www.youtube.com/watch?v=5W6txLGZ1Rs
14_2_17_5,train,14,2,17,5,70013,bottom,切球,drop,aroundhead,aroundhead=1.0,,True,True,train/Bottom_切球/14_2_17_5_joints.npy,train/Bottom_切球/14_2_17_5_pos.npy,train/Bottom_切球/14_2_17_5_shuttle.npy,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals/set2.csv,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals,https://www.youtube.com/watch?v=5W6txLGZ1Rs
14_2_17_6,train,14,2,17,6,70033,top,推球,net_attack,forehand,both_flags_blank,,True,True,train/Top_推球/14_2_17_6_joints.npy,train/Top_推球/14_2_17_6_pos.npy,train/Top_推球/14_2_17_6_shuttle.npy,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals/set2.csv,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals,https://www.youtube.com/watch?v=5W6txLGZ1Rs
14_2_17_7,train,14,2,17,7,70047,bottom,點扣,smash,aroundhead,aroundhead=1.0,,True,True,train/Bottom_殺球/14_2_17_7_joints.npy,train/Bottom_殺球/14_2_17_7_pos.npy,train/Bottom_殺球/14_2_17_7_shuttle.npy,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals/set2.csv,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals,https://www.youtube.com/watch?v=5W6txLGZ1Rs
14_2_17_8,train,14,2,17,8,70056,top,勾球,net_shot,forehand,both_flags_blank,,True,True,train/Top_勾球/14_2_17_8_joints.npy,train/Top_勾球/14_2_17_8_pos.npy,train/Top_勾球/14_2_17_8_shuttle.npy,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals/set2.csv,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals,https://www.youtube.com/watch?v=5W6txLGZ1Rs
14_2_17_9,train,14,2,17,9,70078,bottom,放小球,net_shot,forehand,both_flags_blank,,True,True,train/Bottom_放小球/14_2_17_9_joints.npy,train/Bottom_放小球/14_2_17_9_pos.npy,train/Bottom_放小球/14_2_17_9_shuttle.npy,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals/set2.csv,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals,https://www.youtube.com/watch?v=5W6txLGZ1Rs
14_2_18_1,train,14,2,18,1,70701,bottom,發短球,serve,backhand,backhand=1.0,,True,True,train/Bottom_發短球/14_2_18_1_joints.npy,train/Bottom_發短球/14_2_18_1_pos.npy,train/Bottom_發短球/14_2_18_1_shuttle.npy,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals/set2.csv,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals,https://www.youtube.com/watch?v=5W6txLGZ1Rs
14_2_18_2,train,14,2,18,2,70722,top,放小球,net_shot,backhand,backhand=1.0,,True,True,train/Top_放小球/14_2_18_2_joints.npy,train/Top_放小球/14_2_18_2_pos.npy,train/Top_放小球/14_2_18_2_shuttle.npy,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals/set2.csv,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals,https://www.youtube.com/watch?v=5W6txLGZ1Rs
14_2_18_3,train,14,2,18,3,70744,bottom,放小球,net_shot,forehand,both_flags_blank,,True,True,train/Bottom_放小球/14_2_18_3_joints.npy,train/Bottom_放小球/14_2_18_3_pos.npy,train/Bottom_放小球/14_2_18_3_shuttle.npy,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals/set2.csv,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals,https://www.youtube.com/watch?v=5W6txLGZ1Rs
14_2_18_4,train,14,2,18,4,70766,top,放小球,net_shot,backhand,backhand=1.0,,True,True,train/Top_放小球/14_2_18_4_joints.npy,train/Top_放小球/14_2_18_4_pos.npy,train/Top_放小球/14_2_18_4_shuttle.npy,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals/set2.csv,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals,https://www.youtube.com/watch?v=5W6txLGZ1Rs
14_2_18_5,train,14,2,18,5,70780,bottom,撲球,net_attack,forehand,both_flags_blank,,True,True,train/Bottom_撲球/14_2_18_5_joints.npy,train/Bottom_撲球/14_2_18_5_pos.npy,train/Bottom_撲球/14_2_18_5_shuttle.npy,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals/set2.csv,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals,https://www.youtube.com/watch?v=5W6txLGZ1Rs
14_2_19_1,train,14,2,19,1,71474,bottom,發短球,serve,backhand,backhand=1.0,,True,True,train/Bottom_發短球/14_2_19_1_joints.npy,train/Bottom_發短球/14_2_19_1_pos.npy,train/Bottom_發短球/14_2_19_1_shuttle.npy,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals/set2.csv,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals,https://www.youtube.com/watch?v=5W6txLGZ1Rs
14_2_19_2,train,14,2,19,2,71493,top,推球,net_attack,forehand,both_flags_blank,,True,True,train/Top_推球/14_2_19_2_joints.npy,train/Top_推球/14_2_19_2_pos.npy,train/Top_推球/14_2_19_2_shuttle.npy,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals/set2.csv,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals,https://www.youtube.com/watch?v=5W6txLGZ1Rs
14_2_19_3,train,14,2,19,3,71505,bottom,挑球,lift,forehand,both_flags_blank,,True,True,train/Bottom_挑球/14_2_19_3_joints.npy,train/Bottom_挑球/14_2_19_3_pos.npy,train/Bottom_挑球/14_2_19_3_shuttle.npy,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals/set2.csv,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals,https://www.youtube.com/watch?v=5W6txLGZ1Rs
14_2_1_1,train,14,2,1,1,52627,top,發短球,serve,backhand,backhand=1.0,,True,True,train/Top_發短球/14_2_1_1_joints.npy,train/Top_發短球/14_2_1_1_pos.npy,train/Top_發短球/14_2_1_1_shuttle.npy,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals/set2.csv,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals,https://www.youtube.com/watch?v=5W6txLGZ1Rs
14_2_1_2,train,14,2,1,2,52645,bottom,勾球,net_shot,forehand,both_flags_blank,,True,True,train/Bottom_勾球/14_2_1_2_joints.npy,train/Bottom_勾球/14_2_1_2_pos.npy,train/Bottom_勾球/14_2_1_2_shuttle.npy,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals/set2.csv,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals,https://www.youtube.com/watch?v=5W6txLGZ1Rs
14_2_1_3,train,14,2,1,3,52665,top,放小球,net_shot,forehand,both_flags_blank,,True,True,train/Top_放小球/14_2_1_3_joints.npy,train/Top_放小球/14_2_1_3_pos.npy,train/Top_放小球/14_2_1_3_shuttle.npy,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals/set2.csv,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals,https://www.youtube.com/watch?v=5W6txLGZ1Rs
14_2_1_4,train,14,2,1,4,52685,bottom,推球,net_attack,backhand,backhand=1.0,,True,True,train/Bottom_推球/14_2_1_4_joints.npy,train/Bottom_推球/14_2_1_4_pos.npy,train/Bottom_推球/14_2_1_4_shuttle.npy,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals/set2.csv,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals,https://www.youtube.com/watch?v=5W6txLGZ1Rs
14_2_1_5,train,14,2,1,5,52697,top,點扣,smash,aroundhead,aroundhead=1.0,,True,True,train/Top_殺球/14_2_1_5_joints.npy,train/Top_殺球/14_2_1_5_pos.npy,train/Top_殺球/14_2_1_5_shuttle.npy,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals/set2.csv,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals,https://www.youtube.com/watch?v=5W6txLGZ1Rs
14_2_1_6,train,14,2,1,6,52705,bottom,推球,net_attack,forehand,both_flags_blank,,True,True,train/Bottom_推球/14_2_1_6_joints.npy,train/Bottom_推球/14_2_1_6_pos.npy,train/Bottom_推球/14_2_1_6_shuttle.npy,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals/set2.csv,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals,https://www.youtube.com/watch?v=5W6txLGZ1Rs
14_2_20_1,train,14,2,20,1,72010,bottom,發短球,serve,backhand,backhand=1.0,,True,True,train/Bottom_發短球/14_2_20_1_joints.npy,train/Bottom_發短球/14_2_20_1_pos.npy,train/Bottom_發短球/14_2_20_1_shuttle.npy,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals/set2.csv,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals,https://www.youtube.com/watch?v=5W6txLGZ1Rs
14_2_20_2,train,14,2,20,2,72028,top,放小球,net_shot,backhand,backhand=1.0,,True,True,train/Top_放小球/14_2_20_2_joints.npy,train/Top_放小球/14_2_20_2_pos.npy,train/Top_放小球/14_2_20_2_shuttle.npy,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals/set2.csv,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals,https://www.youtube.com/watch?v=5W6txLGZ1Rs
14_2_20_3,train,14,2,20,3,72062,bottom,勾球,net_shot,backhand,backhand=1.0,,True,True,train/Bottom_勾球/14_2_20_3_joints.npy,train/Bottom_勾球/14_2_20_3_pos.npy,train/Bottom_勾球/14_2_20_3_shuttle.npy,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals/set2.csv,Anders_ANTONSEN_Jonatan_CHRISTIE Indonesia_Masters_2020_QuarterFinals,https://www.youtube.com/watch?v=5W6txLGZ1Rs
