frame_dir,class,label,view,subject,split,total_frames,detected_ratio,mean_confidence
val/backhand_drive/side/Sub21/Backhand Drive Side Video-00.10.49.677-00.10.53.675-seg23,backhand_drive,0,side,Sub21,val,127,1.000000,0.773956
val/backhand_drive/side/Sub21/Backhand Drive Side Video-00.11.20.257-00.11.24.723-seg24,backhand_drive,0,side,Sub21,val,158,1.000000,0.731594
val/backhand_drive/side/Sub21/Backhand Drive Side Video-00.11.54.079-00.11.57.703-seg25,backhand_drive,0,side,Sub21,val,128,1.000000,0.755007
val/forehand_clear/front/Sub14/Forehand Clear Front Video-00.00.51.238-00.00.54.821-seg01,forehand_clear,1,front,Sub14,val,116,1.000000,0.699155
val/forehand_clear/front/Sub14/Forehand Clear Front Video-00.00.56.491-00.00.59.850-seg02,forehand_clear,1,front,Sub14,val,117,1.000000,0.731377
val/forehand_clear/front/Sub14/Forehand Clear Front Video-00.01.11.023-00.01.16.823-seg03,forehand_clear,1,front,Sub14,val,176,1.000000,0.758529
val/forehand_clear/front/Sub14/Forehand Clear Front Video-00.01.18.488-00.01.21.656-seg04,forehand_clear,1,front,Sub14,val,111,0.900901,0.702446
val/forehand_clear/front/Sub14/Forehand Clear Front Video-00.01.23.620-00.01.27.420-seg05,forehand_clear,1,front,Sub14,val,134,1.000000,0.739669
val/forehand_clear/front/Sub14/Forehand Clear Front Video-00.01.29.565-00.01.33.924-seg06,forehand_clear,1,front,Sub14,val,149,0.919463,0.662057
val/forehand_clear/front/Sub14/Forehand Clear Front Video-00.01.46.954-00.01.51.067-seg07,forehand_clear,1,front,Sub14,val,154,0.935065,0.713922
val/forehand_clear/front/Sub14/Forehand Clear Front Video-00.01.54.366-00.01.58.326-seg08,forehand_clear,1,front,Sub14,val,131,0.900763,0.672133
val/forehand_clear/front/Sub14/Forehand Clear Front Video-00.02.01.221-00.02.04.486-seg09,forehand_clear,1,front,Sub14,val,106,0.896226,0.644111
val/forehand_clear/front/Sub14/Forehand Clear Front Video-00.02.07.572-00.02.11.132-seg10,forehand_clear,1,front,Sub14,val,125,0.864000,0.644948
val/forehand_clear/front/Sub14/Forehand Clear Front Video-00.02.14.564-00.02.17.933-seg11,forehand_clear,1,front,Sub14,val,119,0.924370,0.678618
val/forehand_clear/front/Sub14/Forehand Clear Front Video-00.02.21.054-00.02.24.430-seg12,forehand_clear,1,front,Sub14,val,104,0.951923,0.691588
val/forehand_clear/front/Sub14/Forehand Clear Front Video-00.02.27.467-00.02.33.441-seg13,forehand_clear,1,front,Sub14,val,195,0.938462,0.698535
val/forehand_clear/front/Sub14/Forehand Clear Front Video-00.02.36.556-00.02.40.869-seg14,forehand_clear,1,front,Sub14,val,148,0.959459,0.698274
val/forehand_clear/front/Sub14/Forehand Clear Front Video-00.02.43.961-00.02.48.140-seg15,forehand_clear,1,front,Sub14,val,156,1.000000,0.747590
val/forehand_clear/front/Sub14/Forehand Clear Front Video-00.02.51.014-00.02.54.612-seg16,forehand_clear,1,front,Sub14,val,110,0.863636,0.618251
val/forehand_clear/front/Sub14/Forehand Clear Front Video-00.03.09.621-00.03.12.845-seg17,forehand_clear,1,front,Sub14,val,117,0.905983,0.645680
val/forehand_clear/front/Sub14/Forehand Clear Front Video-00.03.15.731-00.03.19.523-seg18,forehand_clear,1,front,Sub14,val,137,0.948905,0.685103
val/forehand_clear/front/Sub14/Forehand Clear Front Video-00.03.22.594-00.03.28.653-seg19,forehand_clear,1,front,Sub14,val,201,0.950249,0.725215
val/forehand_clear/front/Sub14/Forehand Clear Front Video-00.03.31.786-00.03.35.946-seg20,forehand_clear,1,front,Sub14,val,150,0.933333,0.674233
val/forehand_clear/front/Sub14/Forehand Clear Front Video-00.03.39.000-00.03.43.672-seg21,forehand_clear,1,front,Sub14,val,172,0.959302,0.709857
val/forehand_clear/front/Sub14/Forehand Clear Front Video-00.03.46.766-00.03.51.710-seg22,forehand_clear,1,front,Sub14,val,173,0.901734,0.654960
val/forehand_clear/front/Sub14/Forehand Clear Front Video-00.03.54.539-00.03.57.723-seg23,forehand_clear,1,front,Sub14,val,113,0.946903,0.680242
val/forehand_clear/front/Sub14/Forehand Clear Front Video-00.04.13.764-00.04.16.986-seg24,forehand_clear,1,front,Sub14,val,121,0.958678,0.678074
val/forehand_clear/front/Sub14/Forehand Clear Front Video-00.04.19.704-00.04.24.295-seg25,forehand_clear,1,front,Sub14,val,160,1.000000,0.734278
val/forehand_clear/front/Sub21/Forehand Clear Front Video-00.01.37.442-00.01.41.544-seg01,forehand_clear,1,front,Sub21,val,138,1.000000,0.676389
val/forehand_clear/front/Sub21/Forehand Clear Front Video-00.01.45.938-00.01.49.260-seg02,forehand_clear,1,front,Sub21,val,129,1.000000,0.645773
val/forehand_clear/front/Sub21/Forehand Clear Front Video-00.01.51.721-00.01.55.863-seg03,forehand_clear,1,front,Sub21,val,147,1.000000,0.652199
val/forehand_clear/front/Sub21/Forehand Clear Front Video-00.02.05.475-00.02.08.816-seg04,forehand_clear,1,front,Sub21,val,116,1.000000,0.652150
val/forehand_clear/front/Sub21/Forehand Clear Front Video-00.02.18.323-00.02.22.834-seg05,forehand_clear,1,front,Sub21,val,147,1.000000,0.669018
val/forehand_clear/front/Sub21/Forehand Clear Front Video-00.02.24.947-00.02.28.943-seg06,forehand_clear,1,front,Sub21,val,150,1.000000,0.713466
val/forehand_clear/front/Sub21/Forehand Clear Front Video-00.02.38.889-00.02.42.172-seg07,forehand_clear,1,front,Sub21,val,127,1.000000,0.695784
val/forehand_clear/front/Sub21/Forehand Clear Front Video-00.03.04.466-00.03.07.893-seg08,forehand_clear,1,front,Sub21,val,118,1.000000,0.656289
val/forehand_clear/front/Sub21/Forehand Clear Front Video-00.03.11.340-00.03.14.568-seg09,forehand_clear,1,front,Sub21,val,109,1.000000,0.653515
val/forehand_clear/front/Sub21/Forehand Clear Front Video-00.03.17.510-00.03.21.949-seg10,forehand_clear,1,front,Sub21,val,150,1.000000,0.676408
val/forehand_clear/front/Sub21/Forehand Clear Front Video-00.03.25.789-00.03.29.857-seg11,forehand_clear,1,front,Sub21,val,147,1.000000,0.643663
val/forehand_clear/front/Sub21/Forehand Clear Front Video-00.03.38.855-00.03.43.039-seg12,forehand_clear,1,front,Sub21,val,153,0.960784,0.646075
val/forehand_clear/front/Sub21/Forehand Clear Front Video-00.03.45.356-00.03.49.367-seg13,forehand_clear,1,front,Sub21,val,132,1.000000,0.696460
val/forehand_clear/front/Sub21/Forehand Clear Front Video-00.04.41.597-00.04.46.049-seg14,forehand_clear,1,front,Sub21,val,153,1.000000,0.678357
val/forehand_clear/front/Sub21/Forehand Clear Front Video-00.04.48.869-00.04.52.605-seg15,forehand_clear,1,front,Sub21,val,140,1.000000,0.675694
val/forehand_clear/front/Sub21/Forehand Clear Front Video-00.04.54.547-00.04.59.245-seg16,forehand_clear,1,front,Sub21,val,159,1.000000,0.687215
val/forehand_clear/front/Sub21/Forehand Clear Front Video-00.05.01.100-00.05.05.471-seg17,forehand_clear,1,front,Sub21,val,136,1.000000,0.696315
val/forehand_clear/front/Sub21/Forehand Clear Front Video-00.05.07.580-00.05.11.871-seg18,forehand_clear,1,front,Sub21,val,148,0.966216,0.682719
val/forehand_clear/front/Sub21/Forehand Clear Front Video-00.05.14.047-00.05.18.687-seg19,forehand_clear,1,front,Sub21,val,142,1.000000,0.704059
val/forehand_clear/front/Sub21/Forehand Clear Front Video-00.08.03.743-00.08.08.788-seg20,forehand_clear,1,front,Sub21,val,175,1.000000,0.728222
val/forehand_clear/front/Sub21/Forehand Clear Front Video-00.08.17.843-00.08.22.323-seg21,forehand_clear,1,front,Sub21,val,161,0.962733,0.668122
val/forehand_clear/front/Sub21/Forehand Clear Front Video-00.08.23.939-00.08.29.068-seg22,forehand_clear,1,front,Sub21,val,184,1.000000,0.683266
val/forehand_clear/front/Sub21/Forehand Clear Front Video-00.10.05.365-00.10.09.209-seg23,forehand_clear,1,front,Sub21,val,128,0.953125,0.643096
val/forehand_clear/front/Sub21/Forehand Clear Front Video-00.10.15.792-00.10.20.603-seg24,forehand_clear,1,front,Sub21,val,170,0.935294,0.674095
val/forehand_clear/front/Sub21/Forehand Clear Front Video-00.10.23.485-00.10.27.552-seg25,forehand_clear,1,front,Sub21,val,138,1.000000,0.674085
val/forehand_clear/side/Sub10/Forehand Clear Side Video-00.03.57.115-00.04.01.989-seg01,forehand_clear,1,side,Sub10,val,151,1.000000,0.627917
val/forehand_clear/side/Sub10/Forehand Clear Side Video-00.04.05.146-00.04.09.497-seg02,forehand_clear,1,side,Sub10,val,136,1.000000,0.637856
val/forehand_clear/side/Sub10/Forehand Clear Side Video-00.04.18.789-00.04.23.273-seg03,forehand_clear,1,side,Sub10,val,160,1.000000,0.623503
val/forehand_clear/side/Sub10/Forehand Clear Side Video-00.04.25.468-00.04.30.549-seg04,forehand_clear,1,side,Sub10,val,168,0.964286,0.590294
val/forehand_clear/side/Sub10/Forehand Clear Side Video-00.04.36.561-00.04.40.506-seg05,forehand_clear,1,side,Sub10,val,137,1.000000,0.626102
val/forehand_clear/side/Sub10/Forehand Clear Side Video-00.04.50.831-00.04.54.742-seg06,forehand_clear,1,side,Sub10,val,144,1.000000,0.624935
val/forehand_clear/side/Sub10/Forehand Clear Side Video-00.04.57.777-00.05.01.723-seg07,forehand_clear,1,side,Sub10,val,143,1.000000,0.626770
val/forehand_clear/side/Sub10/Forehand Clear Side Video-00.05.04.290-00.05.09.539-seg08,forehand_clear,1,side,Sub10,val,168,1.000000,0.630073
val/forehand_clear/side/Sub10/Forehand Clear Side Video-00.05.13.034-00.05.16.184-seg09,forehand_clear,1,side,Sub10,val,97,0.927835,0.581219
val/forehand_clear/side/Sub10/Forehand Clear Side Video-00.05.19.134-00.05.23.823-seg10,forehand_clear,1,side,Sub10,val,146,1.000000,0.638131
val/forehand_clear/side/Sub10/Forehand Clear Side Video-00.05.27.015-00.05.30.793-seg11,forehand_clear,1,side,Sub10,val,115,0.947826,0.604660
val/forehand_clear/side/Sub10/Forehand Clear Side Video-00.05.33.929-00.05.38.107-seg12,forehand_clear,1,side,Sub10,val,155,1.000000,0.620944
val/forehand_clear/side/Sub10/Forehand Clear Side Video-00.06.57.341-00.07.00.674-seg13,forehand_clear,1,side,Sub10,val,112,1.000000,0.640949
val/forehand_clear/side/Sub10/Forehand Clear Side Video-00.07.03.823-00.07.07.998-seg14,forehand_clear,1,side,Sub10,val,151,1.000000,0.633652
val/forehand_clear/side/Sub10/Forehand Clear Side Video-00.07.18.315-00.07.21.780-seg15,forehand_clear,1,side,Sub10,val,115,1.000000,0.627318
val/forehand_clear/side/Sub14/Forehand Clear Side Video-00.01.31.692-00.01.35.833-seg01,forehand_clear,1,side,Sub14,val,146,0.958904,0.620162
val/forehand_clear/side/Sub14/Forehand Clear Side Video-00.01.37.192-00.01.39.838-seg02,forehand_clear,1,side,Sub14,val,87,0.931034,0.605188
val/forehand_clear/side/Sub14/Forehand Clear Side Video-00.01.41.333-00.01.46.472-seg03,forehand_clear,1,side,Sub14,val,166,0.963855,0.640520
val/forehand_clear/side/Sub14/Forehand Clear Side Video-00.01.49.841-00.01.53.855-seg04,forehand_clear,1,side,Sub14,val,147,0.965986,0.627621
val/forehand_clear/side/Sub14/Forehand Clear Side Video-00.02.06.950-00.02.10.247-seg05,forehand_clear,1,side,Sub14,val,129,1.000000,0.665829
val/forehand_clear/side/Sub14/Forehand Clear Side Video-00.02.13.372-00.02.17.516-seg06,forehand_clear,1,side,Sub14,val,137,0.948905,0.600725
val/forehand_clear/side/Sub14/Forehand Clear Side Video-00.02.20.290-00.02.23.474-seg07,forehand_clear,1,side,Sub14,val,106,1.000000,0.622160
val/forehand_clear/side/Sub14/Forehand Clear Side Video-00.02.26.783-00.02.30.382-seg08,forehand_clear,1,side,Sub14,val,133,0.939850,0.590082
val/forehand_clear/side/Sub14/Forehand Clear Side Video-00.02.33.612-00.02.36.619-seg09,forehand_clear,1,side,Sub14,val,110,0.836364,0.529656
val/forehand_clear/side/Sub14/Forehand Clear Side Video-00.02.39.316-00.02.43.517-seg10,forehand_clear,1,side,Sub14,val,137,1.000000,0.629498
val/forehand_clear/side/Sub14/Forehand Clear Side Video-00.02.46.027-00.02.52.945-seg11,forehand_clear,1,side,Sub14,val,210,0.976190,0.575068
val/forehand_clear/side/Sub14/Forehand Clear Side Video-00.02.55.813-00.02.59.461-seg12,forehand_clear,1,side,Sub14,val,135,1.000000,0.660345
val/forehand_clear/side/Sub14/Forehand Clear Side Video-00.03.02.480-00.03.06.736-seg13,forehand_clear,1,side,Sub14,val,144,1.000000,0.651149
val/forehand_clear/side/Sub14/Forehand Clear Side Video-00.03.09.608-00.03.14.048-seg14,forehand_clear,1,side,Sub14,val,153,0.908497,0.566549
val/forehand_clear/side/Sub14/Forehand Clear Side Video-00.03.49.026-00.03.53.153-seg15,forehand_clear,1,side,Sub14,val,126,1.000000,0.642519
val/forehand_clear/side/Sub14/Forehand Clear Side Video-00.03.55.415-00.03.59.535-seg16,forehand_clear,1,side,Sub14,val,138,0.905797,0.586850
val/forehand_clear/side/Sub14/Forehand Clear Side Video-00.04.02.266-00.04.08.465-seg17,forehand_clear,1,side,Sub14,val,195,1.000000,0.660296
val/forehand_clear/side/Sub14/Forehand Clear Side Video-00.04.11.322-00.04.15.160-seg18,forehand_clear,1,side,Sub14,val,126,0.952381,0.645580
val/forehand_clear/side/Sub14/Forehand Clear Side Video-00.04.18.521-00.04.22.302-seg19,forehand_clear,1,side,Sub14,val,131,1.000000,0.633896
val/forehand_clear/side/Sub14/Forehand Clear Side Video-00.04.25.487-00.04.31.941-seg20,forehand_clear,1,side,Sub14,val,210,0.966667,0.605087
val/forehand_clear/side/Sub14/Forehand Clear Side Video-00.04.34.088-00.04.37.272-seg21,forehand_clear,1,side,Sub14,val,100,1.000000,0.646214
val/forehand_clear/side/Sub14/Forehand Clear Side Video-00.05.40.217-00.05.42.905-seg22,forehand_clear,1,side,Sub14,val,89,1.000000,0.651767
val/forehand_clear/side/Sub14/Forehand Clear Side Video-00.05.45.659-00.05.49.842-seg23,forehand_clear,1,side,Sub14,val,147,1.000000,0.639472
val/forehand_clear/side/Sub14/Forehand Clear Side Video-00.05.52.614-00.05.56.646-seg24,forehand_clear,1,side,Sub14,val,141,0.957447,0.599115
val/forehand_clear/side/Sub14/Forehand Clear Side Video-00.05.59.845-00.06.03.309-seg25,forehand_clear,1,side,Sub14,val,131,1.000000,0.669750
val/forehand_clear/side/Sub21/Forehand Clear Side Video-00.00.30.204-00.00.32.937-seg01,forehand_clear,1,side,Sub21,val,90,1.000000,0.727753
val/forehand_clear/side/Sub21/Forehand Clear Side Video-00.01.46.819-00.01.49.831-seg02,forehand_clear,1,side,Sub21,val,116,1.000000,0.730397
val/forehand_clear/side/Sub21/Forehand Clear Side Video-00.02.09.903-00.02.13.555-seg03,forehand_clear,1,side,Sub21,val,138,1.000000,0.716372
val/forehand_clear/side/Sub21/Forehand Clear Side Video-00.02.17.484-00.02.20.254-seg04,forehand_clear,1,side,Sub21,val,99,1.000000,0.734379
val/forehand_clear/side/Sub21/Forehand Clear Side Video-00.02.22.768-00.02.26.602-seg05,forehand_clear,1,side,Sub21,val,140,1.000000,0.702984
val/forehand_clear/side/Sub21/Forehand Clear Side Video-00.02.36.884-00.02.40.790-seg06,forehand_clear,1,side,Sub21,val,145,1.000000,0.715187
val/forehand_clear/side/Sub21/Forehand Clear Side Video-00.02.44.352-00.02.47.770-seg07,forehand_clear,1,side,Sub21,val,115,1.000000,0.681983
val/forehand_clear/side/Sub21/Forehand Clear Side Video-00.02.56.134-00.03.00.450-seg08,forehand_clear,1,side,Sub21,val,135,1.000000,0.696504
val/forehand_clear/side/Sub21/Forehand Clear Side Video-00.03.22.042-00.03.26.181-seg09,forehand_clear,1,side,Sub21,val,127,1.000000,0.696040
val/forehand_clear/side/Sub21/Forehand Clear Side Video-00.03.28.609-00.03.33.312-seg10,forehand_clear,1,side,Sub21,val,161,1.000000,0.706798
val/forehand_clear/side/Sub21/Forehand Clear Side Video-00.04.03.771-00.04.08.184-seg11,forehand_clear,1,side,Sub21,val,157,1.000000,0.715237
val/forehand_clear/side/Sub21/Forehand Clear Side Video-00.04.10.180-00.04.14.654-seg12,forehand_clear,1,side,Sub21,val,141,1.000000,0.715921
val/forehand_clear/side/Sub21/Forehand Clear Side Video-00.04.32.288-00.04.36.339-seg13,forehand_clear,1,side,Sub21,val,132,1.000000,0.688482
val/forehand_clear/side/Sub21/Forehand Clear Side Video-00.05.02.442-00.05.04.890-seg14,forehand_clear,1,side,Sub21,val,88,1.000000,0.733472
val/forehand_clear/side/Sub21/Forehand Clear Side Video-00.05.08.620-00.05.12.345-seg15,forehand_clear,1,side,Sub21,val,132,1.000000,0.721987
val/forehand_clear/side/Sub21/Forehand Clear Side Video-00.05.27.937-00.05.31.163-seg16,forehand_clear,1,side,Sub21,val,126,1.000000,0.702400
val/forehand_clear/side/Sub21/Forehand Clear Side Video-00.05.47.346-00.05.51.558-seg17,forehand_clear,1,side,Sub21,val,138,1.000000,0.722875
val/forehand_clear/side/Sub21/Forehand Clear Side Video-00.06.00.689-00.06.04.051-seg18,forehand_clear,1,side,Sub21,val,123,1.000000,0.705941
val/forehand_clear/side/Sub21/Forehand Clear Side Video-00.06.13.545-00.06.17.143-seg19,forehand_clear,1,side,Sub21,val,126,1.000000,0.712952
val/forehand_clear/side/Sub21/Forehand Clear Side Video-00.06.20.082-00.06.23.373-seg20,forehand_clear,1,side,Sub21,val,103,1.000000,0.724620
val/forehand_clear/side/Sub21/Forehand Clear Side Video-00.06.32.379-00.06.36.041-seg21,forehand_clear,1,side,Sub21,val,123,1.000000,0.718973
val/forehand_clear/side/Sub21/Forehand Clear Side Video-00.06.47.696-00.06.51.031-seg22,forehand_clear,1,side,Sub21,val,122,1.000000,0.710130
val/forehand_clear/side/Sub21/Forehand Clear Side Video-00.06.53.916-00.06.57.851-seg23,forehand_clear,1,side,Sub21,val,147,1.000000,0.720468
val/forehand_clear/side/Sub21/Forehand Clear Side Video-00.07.14.577-00.07.17.482-seg24,forehand_clear,1,side,Sub21,val,106,1.000000,0.736599
val/forehand_clear/side/Sub21/Forehand Clear Side Video-00.09.37.450-00.09.40.354-seg25,forehand_clear,1,side,Sub21,val,102,1.000000,0.718687
train/backhand_drive/front/Sub08/Backhand Drive Front Video-00.00.25.950-00.00.29.497-seg01__start_at_swing,backhand_drive,0,front,Sub08,train,92,1.000000,0.761982
train/backhand_drive/front/Sub08/Backhand Drive Front Video-00.03.04.134-00.03.07.933-seg04__start_at_swing,backhand_drive,0,front,Sub08,train,61,1.000000,0.717315
train/backhand_drive/front/Sub08/Backhand Drive Front Video-00.03.30.513-00.03.33.471-seg05__start_at_swing,backhand_drive,0,front,Sub08,train,61,1.000000,0.764882
train/backhand_drive/front/Sub08/Backhand Drive Front Video-00.03.44.052-00.03.46.684-seg06__start_at_swing,backhand_drive,0,front,Sub08,train,58,1.000000,0.754469
train/backhand_drive/front/Sub08/Backhand Drive Front Video-00.04.04.035-00.04.06.558-seg07__start_at_swing,backhand_drive,0,front,Sub08,train,53,1.000000,0.798391
train/backhand_drive/front/Sub08/Backhand Drive Front Video-00.10.05.338-00.10.08.235-seg08__start_at_swing,backhand_drive,0,front,Sub08,train,53,1.000000,0.713373
train/backhand_drive/front/Sub08/Backhand Drive Front Video-00.10.17.024-00.10.20.256-seg09__start_at_swing,backhand_drive,0,front,Sub08,train,71,1.000000,0.737388
train/backhand_drive/front/Sub08/Backhand Drive Front Video-00.14.00.480-00.14.03.575-seg11__start_at_swing,backhand_drive,0,front,Sub08,train,63,1.000000,0.710673
train/backhand_drive/front/Sub08/Backhand Drive Front Video-00.14.53.515-00.14.56.833-seg12__start_at_swing,backhand_drive,0,front,Sub08,train,58,1.000000,0.725410
train/backhand_drive/front/Sub09/Backhand Drive Front Video-00.00.31.485-00.00.34.265-seg01__start_at_swing,backhand_drive,0,front,Sub09,train,72,1.000000,0.638795
train/backhand_drive/front/Sub09/Backhand Drive Front Video-00.00.50.956-00.00.53.689-seg03__start_at_swing,backhand_drive,0,front,Sub09,train,63,1.000000,0.643652
train/backhand_drive/front/Sub09/Backhand Drive Front Video-00.03.02.330-00.03.04.818-seg08__start_at_swing,backhand_drive,0,front,Sub09,train,60,1.000000,0.695893
train/backhand_drive/front/Sub11/Backhand Drive Front Video-00.05.30.086-00.05.33.053-seg09__start_at_swing,backhand_drive,0,front,Sub11,train,61,0.885246,0.524534
train/backhand_drive/front/Sub12/Backhand Drive Front Video-00.01.05.555-00.01.09.027-seg07__start_at_swing,backhand_drive,0,front,Sub12,train,39,1.000000,0.480333
train/backhand_drive/front/Sub13/Backhand Drive Front Video-00.00.38.506-00.00.41.890-seg03__start_at_swing,backhand_drive,0,front,Sub13,train,71,1.000000,0.658945
train/backhand_drive/front/Sub13/Backhand Drive Front Video-00.00.44.752-00.00.47.680-seg04__start_at_swing,backhand_drive,0,front,Sub13,train,63,1.000000,0.675479
train/backhand_drive/front/Sub13/Backhand Drive Front Video-00.00.50.310-00.00.54.525-seg05__start_at_swing,backhand_drive,0,front,Sub13,train,46,1.000000,0.654379
train/backhand_drive/front/Sub13/Backhand Drive Front Video-00.01.03.785-00.01.07.193-seg06__start_at_swing,backhand_drive,0,front,Sub13,train,66,1.000000,0.661120
train/backhand_drive/front/Sub13/Backhand Drive Front Video-00.01.09.922-00.01.13.075-seg07__start_at_swing,backhand_drive,0,front,Sub13,train,52,1.000000,0.636079
train/backhand_drive/front/Sub13/Backhand Drive Front Video-00.01.15.993-00.01.19.418-seg08__start_at_swing,backhand_drive,0,front,Sub13,train,56,1.000000,0.627214
train/backhand_drive/front/Sub13/Backhand Drive Front Video-00.01.28.099-00.01.31.187-seg10__start_at_swing,backhand_drive,0,front,Sub13,train,60,1.000000,0.611350
train/backhand_drive/front/Sub13/Backhand Drive Front Video-00.01.34.232-00.01.37.712-seg11__start_at_swing,backhand_drive,0,front,Sub13,train,46,1.000000,0.621875
train/backhand_drive/front/Sub13/Backhand Drive Front Video-00.02.08.821-00.02.11.669-seg13__start_at_swing,backhand_drive,0,front,Sub13,train,43,1.000000,0.643859
train/backhand_drive/front/Sub13/Backhand Drive Front Video-00.02.14.556-00.02.18.228-seg14__start_at_swing,backhand_drive,0,front,Sub13,train,66,1.000000,0.636183
train/backhand_drive/front/Sub13/Backhand Drive Front Video-00.02.39.397-00.02.43.306-seg17__start_at_swing,backhand_drive,0,front,Sub13,train,87,0.942529,0.609692
train/backhand_drive/front/Sub13/Backhand Drive Front Video-00.02.46.197-00.02.49.773-seg18__start_at_swing,backhand_drive,0,front,Sub13,train,46,1.000000,0.657855
train/backhand_drive/front/Sub13/Backhand Drive Front Video-00.02.52.578-00.02.57.818-seg19__start_at_swing,backhand_drive,0,front,Sub13,train,74,0.905405,0.595059
train/backhand_drive/front/Sub13/Backhand Drive Front Video-00.03.12.281-00.03.15.992-seg22__start_at_swing,backhand_drive,0,front,Sub13,train,46,0.978261,0.628780
train/backhand_drive/front/Sub13/Backhand Drive Front Video-00.03.27.583-00.03.30.649-seg24__start_at_swing,backhand_drive,0,front,Sub13,train,54,0.888889,0.552873
train/backhand_drive/front/Sub13/Backhand Drive Front Video-00.03.33.583-00.03.36.830-seg25__start_at_swing,backhand_drive,0,front,Sub13,train,50,1.000000,0.658803
train/backhand_drive/front/Sub13/Backhand Drive Front Video-00.03.39.793-00.03.43.305-seg26__start_at_swing,backhand_drive,0,front,Sub13,train,90,0.988889,0.647941
train/backhand_drive/front/Sub13/Backhand Drive Front Video-00.03.45.804-00.03.49.651-seg27__start_at_swing,backhand_drive,0,front,Sub13,train,61,1.000000,0.643120
train/backhand_drive/front/Sub15/Backhand Drive Front Video-00.01.47.679-00.01.50.873-seg01__start_at_swing,backhand_drive,0,front,Sub15,train,65,1.000000,0.628200
train/backhand_drive/front/Sub15/Backhand Drive Front Video-00.02.00.839-00.02.05.360-seg03__start_at_swing,backhand_drive,0,front,Sub15,train,58,1.000000,0.610862
train/backhand_drive/front/Sub15/Backhand Drive Front Video-00.02.09.247-00.02.15.143-seg04__start_at_swing,backhand_drive,0,front,Sub15,train,53,1.000000,0.639703
train/backhand_drive/front/Sub15/Backhand Drive Front Video-00.02.30.491-00.02.34.099-seg07__start_at_swing,backhand_drive,0,front,Sub15,train,80,1.000000,0.663246
train/backhand_drive/front/Sub15/Backhand Drive Front Video-00.02.49.164-00.02.52.163-seg10__start_at_swing,backhand_drive,0,front,Sub15,train,58,1.000000,0.672842
train/backhand_drive/front/Sub15/Backhand Drive Front Video-00.02.54.982-00.02.58.446-seg11__start_at_swing,backhand_drive,0,front,Sub15,train,62,1.000000,0.652912
train/backhand_drive/front/Sub15/Backhand Drive Front Video-00.03.08.727-00.03.12.727-seg13__start_at_swing,backhand_drive,0,front,Sub15,train,65,1.000000,0.642094
train/backhand_drive/front/Sub15/Backhand Drive Front Video-00.03.15.829-00.03.18.948-seg14__start_at_swing,backhand_drive,0,front,Sub15,train,60,1.000000,0.649827
train/backhand_drive/front/Sub15/Backhand Drive Front Video-00.03.27.828-00.03.30.999-seg16__start_at_swing,backhand_drive,0,front,Sub15,train,68,1.000000,0.660842
train/backhand_drive/front/Sub15/Backhand Drive Front Video-00.03.33.605-00.03.37.218-seg17__start_at_swing,backhand_drive,0,front,Sub15,train,48,1.000000,0.645578
train/backhand_drive/front/Sub15/Backhand Drive Front Video-00.03.40.328-00.03.43.895-seg18__start_at_swing,backhand_drive,0,front,Sub15,train,67,1.000000,0.658209
train/backhand_drive/front/Sub15/Backhand Drive Front Video-00.03.58.774-00.04.02.917-seg21__start_at_swing,backhand_drive,0,front,Sub15,train,56,1.000000,0.648489
train/backhand_drive/front/Sub15/Backhand Drive Front Video-00.04.13.310-00.04.17.022-seg23__start_at_swing,backhand_drive,0,front,Sub15,train,50,1.000000,0.662589
train/backhand_drive/front/Sub15/Backhand Drive Front Video-00.04.28.185-00.04.32.186-seg25__start_at_swing,backhand_drive,0,front,Sub15,train,57,1.000000,0.642496
train/backhand_drive/front/Sub15/Backhand Drive Front Video-00.04.36.076-00.04.38.692-seg26__start_at_swing,backhand_drive,0,front,Sub15,train,37,1.000000,0.689979
train/backhand_drive/front/Sub15/Backhand Drive Front Video-00.04.41.925-00.04.44.549-seg27__start_at_swing,backhand_drive,0,front,Sub15,train,67,1.000000,0.650911
train/backhand_drive/front/Sub15/Backhand Drive Front Video-00.04.47.391-00.04.50.526-seg28__start_at_swing,backhand_drive,0,front,Sub15,train,53,1.000000,0.656110
train/backhand_drive/front/Sub16/Backhand Drive Front Video-00.00.16.549-00.00.19.532-seg01__start_at_swing,backhand_drive,0,front,Sub16,train,47,1.000000,0.670416
train/backhand_drive/front/Sub16/Backhand Drive Front Video-00.02.52.684-00.02.55.015-seg04__start_at_swing,backhand_drive,0,front,Sub16,train,68,1.000000,0.679604
train/backhand_drive/front/Sub16/Backhand Drive Front Video-00.04.27.744-00.04.30.375-seg06__start_at_swing,backhand_drive,0,front,Sub16,train,68,1.000000,0.658664
train/backhand_drive/front/Sub16/Backhand Drive Front Video-00.07.00.134-00.07.03.708-seg10__start_at_swing,backhand_drive,0,front,Sub16,train,57,1.000000,0.679095
train/backhand_drive/front/Sub16/Backhand Drive Front Video-00.11.11.294-00.11.15.000-seg17__start_at_swing,backhand_drive,0,front,Sub16,train,43,1.000000,0.665122
train/backhand_drive/front/Sub16/Backhand Drive Front Video-00.11.36.161-00.11.39.385-seg18__start_at_swing,backhand_drive,0,front,Sub16,train,87,1.000000,0.694224
train/backhand_drive/front/Sub16/Backhand Drive Front Video-00.12.12.001-00.12.15.402-seg19__start_at_swing,backhand_drive,0,front,Sub16,train,63,1.000000,0.637186
